#1.2
16987	6
Name	Description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Slc39a6	Slc39a6	1341.05860188	0.389838262211	0.253466857413	1.53802460089	0.12404259982	0.276436281693
Zfp13	Zfp13	59.8217321983	1.35191326496	0.879117496214	1.53780725647	0.124095748817	0.276515399348
Fance	Fance	1346.60757238	-0.424353917663454	0.276170028771	-1.53656759769239	0.124399232419	0.277112819559
Golph3l	Golph3l	2085.88352147	0.369735263046	0.240614218544	1.53663098251	0.124383701011	0.277112819559
Mir1903	Mir1903	4.49247716195	-5.58314528987111	3.63489179937	-1.53598665325779	0.124541653792	0.277351218486
F13a1	F13a1	153.494690159	-4.00077842316944	2.60467641906	-1.53599825064485	0.124538809392	0.277351218486
Ccdc47	Ccdc47	4195.92788459	0.414164551143	0.269654675205	1.53590717768	0.124561147503	0.27735521106
Mpp4	Mpp4	140.054108422	-0.915235353095696	0.596408414514	-1.53457820316229	0.12488747014	0.277922188763
Plcd4	Plcd4	44.3575980138	1.71332480961	1.11633362266	1.53477847019	0.124838253022	0.277922188763
Grasp	Grasp	661.721969129	0.48860043869	0.318383637724	1.53462797957	0.124875235802	0.277922188763
Xpo1	Xpo1	7943.09111556	-0.341288458225489	0.222408889994	-1.53450906676942	0.124904464437	0.277922188763
Zdhhc13	Zdhhc13	1539.43051087	0.399705465265	0.260473019954	1.53453691801	0.124897618154	0.277922188763
Lpar1	Lpar1	61.3684985584	-1.38053169062383	0.89977976862	-1.53429954614427	0.124955977352	0.277997331979
Hmox2	Hmox2	3317.0063863	-0.346705069100504	0.225980330078	-1.53422675761911	0.124973877075	0.277997683119
Slc36a2	Slc36a2	4.51576910383	-5.59047072292933	3.64447037121	-1.53395971252742	0.125039564345	0.278025391476
Dnah6	Dnah6	4.51576910383	-5.59047072292933	3.64447037121	-1.53395971252742	0.125039564345	0.278025391476
Lrp8	Lrp8	1605.00931989	0.391959221964	0.255512920933	1.53400939778	0.12502734082	0.278025391476
Zak	Zak	2886.30502757	0.336298847229	0.219248823146	1.53386842585	0.125062025049	0.278035878333
Pikfyve	Pikfyve	1572.91459939	0.419583631575	0.27361043774	1.53350740213	0.125150884243	0.278193957327
Dpys	Dpys	8.24879764498	-3.91143360824752	2.55092176876	-1.53334126359899	0.125191792646	0.278205956457
Aamdc	Aamdc	424.168810654	0.576056128025	0.375679626962	1.5333706879	0.125184546722	0.278205956457
Zxda	Zxda	259.396712045	0.691600290968	0.451089639109	1.53317706949	0.125232232514	0.278256360076
Ept1	Ept1	2004.64040207	-0.368925026707811	0.240642254996	-1.53308498008255	0.125254917952	0.278267306025
Plekhm3	Plekhm3	688.04860695	0.517761036411	0.33790185078	1.53228233351	0.125452778715	0.278653438295
Atg4c	Atg4c	633.23289208	0.492374787928	0.321344035041	1.53223565474	0.12546429301	0.278653438295
Mfsd7b	Mfsd7b	874.285510391	-0.449076937270154	0.293191659942	-1.53168387313505	0.125600463899	0.278916336287
Spag8	Spag8	16.4372272651	3.04776919888	1.99008553427	1.531476485	0.125651673745	0.278990516638
AA543186	AA543186	40.7846624929	1.64771573537	1.07614153009	1.53113293121	0.12573654244	0.279139399758
Pcca	Pcca	1323.42380304	0.402440360926	0.263099615009	1.52961212396	0.126112766662	0.279895317397
Nipal3	Nipal3	2051.31946852	0.382330844105	0.249946825412	1.52964873018	0.12610370056	0.279895317397
Snx1	Snx1	5058.63862485	-0.329401928944024	0.215386282155	-1.52935426364031	0.126176644166	0.279957779304
Lcn12	Lcn12	17.1878845356	2.4341392159	1.59159950193	1.52936666099	0.126173572502	0.279957779304
Tmem171	Tmem171	4.32481195577	5.59722176582	3.66053195748	1.52907332345	0.126246267728	0.280072599325
Atrx	Atrx	9952.64382837	1.19675392795	0.782874512171	1.52866635628	0.126347176785	0.280256782706
Clec1b	Clec1b	73.7604933388	-1.40428567910992	0.918727600877	-1.52851147366201	0.126385597015	0.28026313579
Flrt3	Flrt3	40.0226462533	-1.65479260240016	1.08261768212	-1.52851059957049	0.126385813868	0.28026313579
Gprc5c	Gprc5c	42.5139344166	-2.44468309332879	1.5996643317	-1.52824754849408	0.126451087331	0.280328535285
Prob1	Prob1	203.569249253	-0.808352563000503	0.528925394017	-1.52829221690585	0.126440001467	0.280328535285
Ccdc36	Ccdc36	74.8382950037	-1.20218946133269	0.786698651197	-1.52814481059972	0.126476587827	0.280345403121
Rnf128	Rnf128	65.5019420606	-1.3531723511389	0.885826468784	-1.52758175424182	0.126616414735	0.280615643916
Serp1	Serp1	5333.03245145	-0.324744792434587	0.212620320096	-1.5273459859744	0.126675000112	0.280666088341
Rspo3	Rspo3	4.39930939444	-5.55350241645048	3.635954751	-1.52738490899175	0.126665326789	0.280666088341
Dis3l	Dis3l	1389.94698012	-0.422092992286136	0.276616786608	-1.52591242730252	0.127031675327	0.280702202891
Ccdc125	Ccdc125	917.553332047	0.481485431585	0.315465634889	1.52626903959	0.126942875798	0.280702202891
C1qtnf1	C1qtnf1	20.9847432265	-2.28523398717468	1.49653469738	-1.52701704222518	0.126756773652	0.280702202891
Gaa	Gaa	5663.17645526	0.343230129261	0.224886103951	1.52623983088	0.126950147201	0.280702202891
Setdb2	Setdb2	629.054456751	0.510002520353	0.33418311606	1.52611695757	0.12698073962	0.280702202891
Morc1	Morc1	5.27714173032	5.88459766424	3.85573917439	1.52619183977	0.126962095119	0.280702202891
Zbed4	Zbed4	1206.43426498	-0.416653812317608	0.273048470029	-1.52593351749398	0.127026422343	0.280702202891
Zfp574	Zfp574	1780.52072171	-0.386841884945414	0.253455409516	-1.52627196114537	0.126942148505	0.280702202891
Sh3rf2	Sh3rf2	4.52986935013	5.6643596601	3.71201025418	1.5259547448	0.12702113538	0.280702202891
Thumpd2	Thumpd2	604.104405419	0.494810295589	0.324020975557	1.52709340727	0.126737786077	0.280702202891
Pard6g	Pard6g	398.875170222	0.590451401602	0.386892679989	1.5261374333	0.126975641269	0.280702202891
Meox2	Meox2	5.27714173032	5.88459766424	3.85573917439	1.52619183977	0.126962095119	0.280702202891
Zfp648	Zfp648	5.27714173032	5.88459766424	3.85573917439	1.52619183977	0.126962095119	0.280702202891
Spaca6	Spaca6	73.474381813	1.52562950269	0.999422885628	1.52651047382	0.126882784027	0.280702202891
Serpina1c	Serpina1c	4.46773191105	-5.57689370420808	3.65416070825	-1.52617636427804	0.126965948101	0.280702202891
Minos1	Minos1	4079.71479487	-0.370903752115939	0.24291432697	-1.5268912161021	0.126788064172	0.280702202891
F5	F5	914.899877346	0.467270386945	0.306012367971	1.5269656911	0.126769542955	0.280702202891
4933406G16Rik	4933406G16Rik	4.52986935013	5.6643596601	3.71201025418	1.5259547448	0.12702113538	0.280702202891
Azin2	Azin2	244.754014586	0.738806142972	0.483834316894	1.52698169017	0.126765564417	0.280702202891
Ldhb	Ldhb	2072.37621877	0.347873187335	0.228031733805	1.52554726279	0.127122654521	0.280863631372
Msto1	Msto1	2082.8424013	-0.371681154638185	0.243676290327	-1.52530701341492	0.127182539286	0.280956324273
P2ry10	P2ry10	100.885579491	1.07355965195	0.704047190934	1.52484047344	0.127298892138	0.281101052244
Gm10536	Gm10536	23.1333080744	2.10886573972	1.3830835133	1.52475661769	0.127319814141	0.281101052244
P4ha1	P4ha1	1327.32433803	-0.401624275971091	0.263402210596	-1.52475666420017	0.127319802537	0.281101052244
Ptpmt1	Ptpmt1	1355.7456919	-0.425900794568085	0.279303370849	-1.52486807901151	0.127292005135	0.281101052244
Lpgat1	Lpgat1	2074.23501354	0.408481559191	0.268006432499	1.52414833996	0.12747165949	0.281396651529
Zfp93	Zfp93	233.004896818	0.72911667516	0.478434756885	1.52396259818	0.127518054577	0.281419774249
Phf2	Phf2	4441.16719486	-0.308636159903008	0.202519142753	-1.52398511916908	0.127512428522	0.281419774249
Cep170	Cep170	1953.22462307	0.38599002185	0.253391026325	1.52329791409	0.127684188787	0.281746733433
Pank3	Pank3	2199.47638529	0.461432834367	0.302958571599	1.52308888945	0.127736468151	0.281822404879
Spopl	Spopl	589.799746105	0.577351669764	0.37913744822	1.52280306911	0.12780798191	0.281939086616
Gm11744	Gm11744	4.37601745256	-5.54599937527249	3.64213345206	-1.52273370766569	0.127825341204	0.281939086616
Arpc3	Arpc3	5538.46834507	-0.369041715278976	0.242407166709	-1.5224043096145	0.12790780566	0.282081267682
9330182L06Rik	9330182L06Rik	185.067809764	4.03300130876	2.64999731144	1.52188883036	0.128036938369	0.282326314003
Igdcc4	Igdcc4	628.850583208	0.531345033691	0.349177266224	1.52170569246	0.12808284064	0.28238779091
Brf2	Brf2	686.580845985	-0.46838604629642	0.307837211425	-1.52153810167566	0.128124857345	0.282440685107
Tmem189	Tmem189	1552.0300743	-0.380288256268392	0.250020603234	-1.52102767271885	0.128252893068	0.282665146971
3110045C21Rik	3110045C21Rik	15.6044410575	-2.93709891467239	1.93104629109	-1.5209883513512	0.128262760544	0.282665146971
Zdhhc8	Zdhhc8	2122.71718615	0.34344215429	0.225828320662	1.52081082338	0.128307317534	0.282723577336
Ntmt1	Ntmt1	1447.83785842	-0.440347669655155	0.289580088378	-1.52064208600244	0.128349679363	0.282777154942
Rbm12b2	Rbm12b2	529.791324904	0.658130686861	0.432978027619	1.52000943438	0.128508604519	0.283087491102
Sepn1	Sepn1	1962.38734219	0.395089339732	0.25998649215	1.51965333455	0.128598125772	0.283205064332
Uggt2	Uggt2	128.957390658	1.01926163396	0.670701113898	1.51969575245	0.128587459636	0.283205064332
Klrb1c	Klrb1c	259.606850425	0.722083672658	0.475424670669	1.51881826335	0.128808247489	0.283493478926
Erc2	Erc2	5.34991908437	-5.83492710966644	3.84223172739	-1.51862967245464	0.128855737884	0.283493478926
4930563F08Rik	4930563F08Rik	5.34991908437	-5.83492710966644	3.84223172739	-1.51862967245464	0.128855737884	0.283493478926
Hcls1	Hcls1	8546.47113147	0.31161431796	0.205168664188	1.51882023111	0.128807752044	0.283493478926
2010005H15Rik	2010005H15Rik	5.34991908437	-5.83492710966644	3.84223172739	-1.51862967245464	0.128855737884	0.283493478926
Vnn3	Vnn3	5.34991908437	-5.83492710966644	3.84223172739	-1.51862967245464	0.128855737884	0.283493478926
Cpn1	Cpn1	5.34991908437	-5.83492710966644	3.84223172739	-1.51862967245464	0.128855737884	0.283493478926
Pithd1	Pithd1	1586.50959518	-0.424659464440174	0.279718881776	-1.51816517263433	0.128972764859	0.283711112253
Mgmt	Mgmt	434.716821506	0.557769672288	0.367497790798	1.51774972872	0.129077502532	0.283901654573
9930012K11Rik	9930012K11Rik	387.406888741	-0.575512119292997	0.379244820522	-1.51752136918043	0.129135102449	0.283988480039
Lig4	Lig4	100.409821066	-1.26643560037753	0.834585087467	-1.51744336125302	0.129154783233	0.283991902678
Sema4f	Sema4f	99.2977583212	-1.16466711170816	0.76756819553	-1.51734675627597	0.129179159136	0.284005646765
Gm20604	Gm20604	1355.49874008	-0.381871309105446	0.251752240347	-1.51685366763507	0.129303633662	0.284022354842
6430706D22Rik	6430706D22Rik	7445.90088482	-0.32294698671385	0.212885541445	-1.5169982166081	0.129267134298	0.284022354842
Cd79a	Cd79a	5.32372052444	-5.82989536320469	3.84341987587	-1.51685102109476	0.129304302002	0.284022354842
Ednra	Ednra	5.32372052444	-5.82989536320469	3.84341987587	-1.51685102109476	0.129304302002	0.284022354842
Maml1	Maml1	1647.04332036	-0.385905022667106	0.254365240121	-1.51712955151819	0.129233978491	0.284022354842
Zfp189	Zfp189	464.525100568	0.570613551228	0.376192162974	1.51681403121	0.129313643464	0.284022354842
Asphd2	Asphd2	5.32372052444	-5.82989536320469	3.84341987587	-1.51685102109476	0.129304302002	0.284022354842
Mcoln1	Mcoln1	908.92720789	0.440082260032	0.29017071071	1.51663225746	0.129359556399	0.284083376204
Lancl1	Lancl1	1687.33589638	0.360871693908	0.238041607542	1.51600259145	0.129518697133	0.284393002435
Hoxb6	Hoxb6	85.113173536	1.11859652398	0.737991972976	1.51572993331	0.129587655446	0.284504549978
Gm128	Gm128	76.9535366584	1.18638401337	0.782787504305	1.51558884991	0.129623348217	0.284543043318
Rnf111	Rnf111	2334.95047381	0.413474609399	0.272887661352	1.51518250166	0.129726193148	0.284728914476
Ndufa7	Ndufa7	2052.99663129	-0.425712892514633	0.280981962919	-1.51508975199758	0.129749676553	0.284740571695
Wdr34	Wdr34	1168.1868445	-0.421307127600036	0.27813310781	-1.51476798615185	0.129831170439	0.28487951402
Pcyt1b	Pcyt1b	686.455256368	0.469033631812	0.30967489509	1.51460011531	0.129873702988	0.284932939249
Slc35b2	Slc35b2	2602.91758655	-0.354223628157448	0.233935077046	-1.51419630023217	0.129976059787	0.285037771981
Vamp3	Vamp3	3538.56587589	-0.322753906362736	0.213149992336	-1.51421026491643	0.129972519052	0.285037771981
Mir7049	Mir7049	12.7162147133	-3.18635310905768	2.10431445557	-1.51420007624284	0.129975102375	0.285037771981
Slc25a40	Slc25a40	404.088253784	0.618349661256	0.40856053734	1.51348357157	0.130156871059	0.285394348254
3830403N18Rik	3830403N18Rik	27.449491417	2.42246836235	1.60188564307	1.51226048678	0.130467608808	0.286035674047
2810403D21Rik	2810403D21Rik	112.858037798	0.97828029633	0.647012782051	1.51199531674	0.130535053948	0.286103477454
Tmem234	Tmem234	3756.87007125	-0.351340111155692	0.232361914705	-1.51203828562774	0.130524123114	0.286103477454
Nmi	Nmi	790.248437452	0.445637013401	0.294771140091	1.51180679785	0.130583019564	0.286168578119
Mrpl14	Mrpl14	1363.01670979	-0.440183981117315	0.291301690212	-1.51109312409489	0.130764726314	0.286459752016
E330011O21Rik	E330011O21Rik	4.3294335688	-5.53087513757904	3.66020088926	-1.51108513027296	0.130766762711	0.286459752016
4930453L07Rik	4930453L07Rik	13.562840626	3.75923246979	2.48779579719	1.5110695476	0.130770732412	0.286459752016
Agl	Agl	1542.17883795	0.366619357962	0.242662348771	1.51082094037	0.130834077994	0.286558452348
1700012L04Rik	1700012L04Rik	4.44443996917	-5.5694896781031	3.68712657239	-1.51052305060804	0.130910012196	0.286684693375
Zfp575	Zfp575	82.159540756	-1.22888794045172	0.813780184446	-1.51009813699074	0.131018384819	0.286881927297
Lrig3	Lrig3	110.913700123	1.03809174992	0.687566611445	1.50980535215	0.131093098971	0.286925236454
Smad4	Smad4	3106.56742449	0.319713912146	0.211746879895	1.50988724039	0.131072199035	0.286925236454
Gm13051	Gm13051	50.1546427181	1.53887154715	1.019212886	1.50986272671	0.131078455272	0.286925236454
Mir7015	Mir7015	21.5949813611	2.23492574064	1.48084990581	1.50921827518	0.13124301145	0.28721323274
Abhd17a	Abhd17a	2981.77373018	-0.389939588676178	0.258495468341	-1.50849680723115	0.13142742321	0.287576636543
Lrrc15	Lrrc15	9.5292646056	3.65444210137	2.42287319959	1.50830926769	0.13147539238	0.287601273657
Naa20	Naa20	1685.5447881	-0.360658762079102	0.239113052761	-1.50831900607392	0.131472901146	0.287601273657
Rab30	Rab30	15.7645780326	-2.95434446080723	1.95978964894	-1.50748038821713	0.131687567089	0.287984994935
9530082P21Rik	9530082P21Rik	1065.87885622	0.4081731133	0.270756121185	1.50753050943	0.13167472964	0.287984994935
D630041G03Rik	D630041G03Rik	57.6741166043	1.42275437931	0.944079448098	1.50702822965	0.131803421441	0.288157919709
Usp34	Usp34	5850.05640139	0.387324472793	0.257010674777	1.50703651951	0.13180129666	0.288157919709
Gpr141	Gpr141	6.34589215256	-4.57232962224479	3.03478923742	-1.50663827519271	0.131903400962	0.288336270881
Adck2	Adck2	1250.29784613	0.387349153082	0.257130413261	1.50643071805	0.131956640016	0.288412413504
Caps2	Caps2	29.4866000667	2.79395789762	1.8551299546	1.50607125431	0.132048882977	0.288533530521
4930503L19Rik	4930503L19Rik	654.033585159	0.573820966713	0.380991147984	1.50612676895	0.132034633953	0.288533530521
Zbtb40	Zbtb40	1118.9355319	-0.444824612608007	0.295428124387	-1.50569487428316	0.132145520401	0.288704428216
Lypd1	Lypd1	30.5522841798	-1.85015853324919	1.22963014945	-1.50464636385116	0.132415019544	0.289250195431
Ppp3cc	Ppp3cc	110.542889138	1.02228573167	0.679449511928	1.50457938923	0.132432248518	0.289250195431
Slfn3	Slfn3	561.539441086	-0.521225978058755	0.346516931049	-1.50418617780299	0.132533435723	0.28928856433
Dsc2	Dsc2	57.0398270212	1.38951043582	0.923772749916	1.5041691108	0.132537829022	0.28928856433
Fbxl13	Fbxl13	5.15794946408	5.85105333441	3.89006749924	1.50410072204	0.13255543443	0.28928856433
Cxxc4	Cxxc4	5.15794946408	5.85105333441	3.89006749924	1.50410072204	0.13255543443	0.28928856433
Tfcp2	Tfcp2	856.902759147	0.436092480542	0.289939550518	1.50408069462	0.132560590458	0.28928856433
Rap1gap2	Rap1gap2	205.334748531	-0.807968513875337	0.537129147166	-1.50423509529975	0.132520844261	0.28928856433
Pkia	Pkia	424.303235805	0.59264445941	0.394060501485	1.5039428138	0.132596091879	0.289325743441
5031439G07Rik	5031439G07Rik	1535.44571174	-0.426420893324616	0.283568513175	-1.50376672131418	0.132641442705	0.289384400689
Crebzf	Crebzf	4631.48594135	0.369791588365	0.246014323486	1.50313031829	0.132805441977	0.289701861387
Arl6	Arl6	271.370109338	0.738389965012	0.49143751855	1.50251036427	0.132965353311	0.290010317515
Hnrnpu	Hnrnpu	44788.8585874	-0.276150192974774	0.183850642306	-1.50203550834247	0.133087938734	0.290175075314
Fam3c	Fam3c	1898.16407202	0.36511747407	0.24309047064	1.50198184696	0.133101797074	0.290175075314
Slc6a3	Slc6a3	25.9844027716	2.00635588163	1.33571867659	1.50207967951	0.133076532132	0.290175075314
Ankrd35	Ankrd35	19.1457910282	2.71179254974	1.80553755239	1.50193084943	0.133114968495	0.290175075314
Clmp	Clmp	17.8625584275	3.42624203924	2.28195170123	1.50145247921	0.133238569007	0.290404108745
Psmg2	Psmg2	1580.42364776	-0.410192951324086	0.273233596995	-1.50125371050586	0.133289952652	0.29043791321
Zpbp	Zpbp	248.135024245	0.738046492626	0.491621612473	1.50124907836	0.13329115029	0.29043791321
Nxn	Nxn	1568.26451611	-0.416255067365155	0.277379262881	-1.50067118587894	0.133440629278	0.29072319524
Kifc2	Kifc2	64.0841337936	1.52417370339	1.01596033911	1.50022953133	0.133554956079	0.290931823551
Dhrs1	Dhrs1	1286.67449547	-0.427833619780938	0.285200784145	-1.50011375691967	0.133584938006	0.29095668524
Apbb1	Apbb1	550.56097324	0.549638316688	0.366477642116	1.49978676329	0.133669647183	0.291100722962
2810428I15Rik	2810428I15Rik	1309.11839182	-0.429424583945139	0.28634445751	-1.4996783513114	0.133697740969	0.291121442918
Lonp2	Lonp2	3803.86789846	0.333008056919	0.222139057949	1.49909727715	0.133848397882	0.291291184251
Pms1	Pms1	620.578880563	0.557978244189	0.37220483079	1.49911607274	0.133843522635	0.291291184251
9430060I03Rik	9430060I03Rik	140.286538245	-0.888536340662629	0.592716792293	-1.49909088491649	0.133850055945	0.291291184251
Ivd	Ivd	2427.38934347	-0.338219315660894	0.225588573665	-1.49927503049504	0.133802297281	0.291291184251
Ngp	Ngp	92.2116869213	-1.20323433007362	0.802822386889	-1.49875532835665	0.133937117373	0.29133400149
Rps3a1	Rps3a1	40430.6288186	0.295868001789	0.197401269433	1.49881509191	0.133921608286	0.29133400149
Vipr2	Vipr2	1011.02380749	0.532132347619	0.355041193377	1.49879044332	0.133928004611	0.29133400149
Gm5547	Gm5547	15.3197722442	2.93381315687	1.95753488971	1.49872841209	0.133944102798	0.29133400149
Sike1	Sike1	1002.95905697	-0.412049677219395	0.274977597266	-1.49848453589173	0.134007407442	0.291431237642
Tspan17	Tspan17	100.524094749	1.04864628896	0.699938856548	1.49819699129	0.134082077123	0.291553159372
0610031J06Rik	0610031J06Rik	1976.09630863	-0.391038100675441	0.26105752596	-1.4979001246448	0.134159201309	0.291680383697
Tmem199	Tmem199	602.314507372	-0.482433510748084	0.322115376811	-1.49770406965317	0.134210154036	0.291750680297
Exoc5	Exoc5	1728.26553213	0.414169241173	0.276552691286	1.49761421322	0.134233511823	0.291760978882
1500009L16Rik	1500009L16Rik	268.068527516	0.66892516096	0.446844419672	1.4969979069	0.134393802685	0.292068861896
Hist2h2be	Hist2h2be	505.176658581	-0.571135031235396	0.381539481711	-1.49692249062576	0.134413427343	0.29207100167
Gmeb2	Gmeb2	1390.01652173	-0.392611221554849	0.262305786078	-1.49676919989198	0.134453323151	0.292117182536
Arap1	Arap1	8222.07852338	0.303210765963	0.202601736882	1.49658522493	0.134501216995	0.292157799046
Ptcd2	Ptcd2	1638.6931546	-0.364311248557887	0.243433389626	-1.49655414615543	0.134509308974	0.292157799046
Btla	Btla	6.30221488685	-4.55948203776337	3.04745048165	-1.49616279746531	0.134611236626	0.292244614968
Homer1	Homer1	518.71194278	-0.529507736253566	0.353913054901	-1.49615203203609	0.13461404135	0.292244614968
Tmem126a	Tmem126a	462.513456269	-0.587510633372802	0.392707794798	-1.49605034877315	0.134640535183	0.292244614968
Tusc2	Tusc2	1169.15128499	-0.458676729217872	0.306622682728	-1.49589953729687	0.134679836919	0.292244614968
Cd7	Cd7	10.6004732335	3.3719166805	2.25396101556	1.49599600757	0.134654695574	0.292244614968
Vat1	Vat1	6711.58979896	-0.334802722750337	0.2238119673	-1.49591072715955	0.134676920517	0.292244614968
Noxo1	Noxo1	167.577119873	0.843516689666	0.563882183379	1.49590945508	0.134677252056	0.292244614968
Mkln1os	Mkln1os	28.6669293708	2.37050960145	1.58496044617	1.49562697743	0.134750888994	0.292358305131
5830418P13Rik	5830418P13Rik	83.9963367587	-1.13934315040451	0.761852643392	-1.49549018473152	0.134786559621	0.292395210121
Slc35b4	Slc35b4	2255.48973425	-0.335664992301247	0.224492376106	-1.49521778032291	0.134857614651	0.292508854369
Mllt3	Mllt3	4581.58853409	0.387268462562	0.259035745049	1.49503869626	0.134904343408	0.292569710293
Gucy1a2	Gucy1a2	41.5887974769	1.87556830628	1.25478643103	1.49473110316	0.134984633483	0.292703324391
Car13	Car13	446.823226	0.574553782633	0.38444882312	1.49448703724	0.135048367529	0.292801006062
Samd15	Samd15	33.8775942608	1.73079054166	1.15854398075	1.49393598381	0.135192352138	0.293072629449
Ctnnb1	Ctnnb1	21182.5511538	-0.281916174356358	0.188758809163	-1.49352592128475	0.13529957422	0.293264494184
Dhx30	Dhx30	4198.45623187	-0.333171112374739	0.223124518947	-1.49320708431208	0.135382988274	0.293404708613
Ppp2r3d	Ppp2r3d	242.320931777	0.737335839078	0.493860778321	1.49300343628	0.135436287412	0.293479627639
Ufsp2	Ufsp2	1023.19547787	-0.423204214916952	0.283502963137	-1.49276822448046	0.135497867649	0.293572467947
Apol8	Apol8	32.2722163794	-2.27248659051754	1.52275203264	-1.49235498742246	0.135606108625	0.293766364724
Ppp2cb	Ppp2cb	3543.81462487	-0.334776222470006	0.224376712177	-1.49202748904365	0.135691939124	0.293911666317
Msn	Msn	18871.1154971	-0.294682355892243	0.197556220889	-1.49163794774871	0.135794084403	0.294092261025
Vstm5	Vstm5	43.5506250934	1.55501838507	1.04256138935	1.49153651857	0.13582069084	0.29410923228
Afap1l1	Afap1l1	7121.54537729	-0.295329652406965	0.19801861862	-1.49142365735453	0.135850300811	0.294132701866
Vill	Vill	2019.30711008	-0.366749104175441	0.245947504714	-1.49116822552226	0.135917333636	0.294237178882
Gpr161	Gpr161	146.304348529	0.873572335979	0.585859769348	1.49109459581	0.135936660979	0.294238367299
Ttf2	Ttf2	2113.00913763	-0.338440496841946	0.227044417515	-1.49063562340183	0.136057186241	0.294458570608
Sgk1	Sgk1	193.444024765	-0.788210038073082	0.528925876469	-1.49020888018444	0.13616932218	0.294539395137
Cd14	Cd14	47.9952165544	-1.6874047743308	1.13228159848	-1.49026953771616	0.136153378763	0.294539395137
Terf2ip	Terf2ip	1321.32898339	0.386337210986	0.259250639782	1.49020735806	0.136169722278	0.294539395137
Pabpn1l	Pabpn1l	13.3049431528	3.72960239862	2.50264300952	1.49026544514	0.136154454422	0.294539395137
Zc2hc1a	Zc2hc1a	515.856318108	0.524386232089	0.351914536317	1.49009540094	0.136199153293	0.294562392402
Ndufaf4	Ndufaf4	1273.13692573	-0.408373117420087	0.274077100401	-1.48999357050641	0.136225926492	0.294579635966
Pigyl	Pigyl	545.494652006	-0.517623075504892	0.347494119293	-1.48958801535212	0.136332595135	0.29476961959
Kctd2	Kctd2	965.971637811	0.428392419617	0.287620354388	1.48943707593	0.136372311505	0.294791138594
Atp5l	Atp5l	2298.67998091	-0.422092459978694	0.283401346495	-1.48938057351981	0.13638718116	0.294791138594
Suox	Suox	363.585932791	0.754856173328	0.506865173339	1.48926423245	0.136417802409	0.294791138594
Cmpk2	Cmpk2	788.232278879	0.47339661424	0.317859328404	1.48932742234	0.136401170019	0.294791138594
Slc35f6	Slc35f6	600.716532166	-0.578871968814059	0.388720760166	-1.4891717349153	0.136442151768	0.29480309929
Smad5	Smad5	4580.48230373	0.377184709466	0.253321750312	1.48895508973	0.136499195298	0.294885687457
Slc52a2	Slc52a2	1032.65137625	-0.404035640281998	0.271467254823	-1.48834024400048	0.136661186838	0.295194945764
Numb	Numb	1004.42226838	-0.424548403184704	0.285288258859	-1.48813836532295	0.13671440754	0.295269200792
Tmem258	Tmem258	2833.37314777	-0.413708476212695	0.278029216162	-1.48800360596379	0.136749942666	0.295305244162
Etaa1	Etaa1	1231.44658289	0.415177254052	0.27904367714	1.48785759386	0.136788453107	0.295307009058
Tbce	Tbce	1606.0028298	0.437558121098	0.294078721884	1.48789452802	0.136778710997	0.295307009058
Kitl	Kitl	34.9953287226	1.68370236549	1.1318157683	1.48761168792	0.136853329292	0.295324998854
Dusp10	Dusp10	116.993422865	0.958572617201	0.644331212148	1.48770166512	0.136829588286	0.295324998854
Hpse	Hpse	107.581975143	1.00323326479	0.674362627121	1.48767625079	0.136836293683	0.295324998854
Spns2	Spns2	13769.9788823	0.285992558667	0.192261431748	1.4875191351	0.136877753204	0.295337030427
Rnf8	Rnf8	1862.59648976	-0.345871516032919	0.232528894563	-1.48743456886476	0.136900072467	0.295344518171
Cda	Cda	4.25955774317	-5.50787660826329	3.70577257587	-1.48629644574835	0.137200726433	0.295911656225
Ptpn7	Ptpn7	8740.16456962	-0.279573837151746	0.188097893099	-1.48632093929911	0.1371942507	0.295911656225
3110007F17Rik	3110007F17Rik	21.5234194229	2.15249366765	1.44843015792	1.48608730347	0.137256030159	0.295990192204
Palm3	Palm3	21.9689784049	2.13256405986	1.43514158839	1.48596074221	0.137289505243	0.296015718562
Prickle3	Prickle3	786.005487505	0.471741632614	0.317478784071	1.48589970821	0.137305650808	0.296015718562
Rpl27a	Rpl27a	27700.7035117	-0.317994076400869	0.21407470248	-1.48543509679715	0.137428604307	0.29624003314
Ctr9	Ctr9	3971.1470632	-0.307791755081871	0.207242694963	-1.48517541299685	0.137497363301	0.29634748082
Fndc9	Fndc9	27.934623838	1.99501772712	1.34376751665	1.48464500176	0.137637887839	0.296364994441
Snhg8	Snhg8	2204.84080802	0.388454591824	0.261613565952	1.48484116415	0.137585904646	0.296364994441
Rbm43	Rbm43	2302.40890373	0.35570010829	0.23957735329	1.4846983799	0.137623741089	0.296364994441
Zfp553	Zfp553	2050.42778131	-0.39854916417378	0.268427190785	-1.48475705090684	0.137608192869	0.296364994441
Gm13139	Gm13139	518.396753446	0.587457318568	0.395595930962	1.48499332928	0.137545591188	0.296364994441
Tubb2b	Tubb2b	15.2346766055	-2.89759780945744	1.95170919724	-1.48464628518918	0.13763754768	0.296364994441
Mansc1	Mansc1	1197.03992858	0.410242810077	0.276282057369	1.48486953508	0.137578387578	0.296364994441
Pim2	Pim2	1035.78316147	-0.404530767017925	0.272499372246	-1.48451999607666	0.137671022346	0.29639560994
