#1.2
22089	6
Name	Description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zswim3	Zswim3	354.849221594	0.0892971042933	0.169801107662	0.525892354432	0.598963001374	0.741840819587
Mir6970	Mir6970	50.8380426657	0.255652073356	0.486143318957	0.525877993971	0.598972979643	0.741840819587
Zfp820	Zfp820	549.91719622	0.121681233073	0.231449365047	0.525735869044	0.599071738256	0.741854310076
Mus81	Mus81	636.390923556	-0.0901539902973253	0.171480791772	-0.525738127085785	0.599070169149	0.741854310076
Cutc	Cutc	427.469514805	-0.0885036905009318	0.168385891748	-0.525600390757638	0.599165885176	0.741862086602
Zfp706	Zfp706	7208.05236632	-0.066918396718742	0.127306388631	-0.52564837820412	0.599132536849	0.741862086602
Mir1929	Mir1929	2.03091751803	-1.1641462443663	2.21628163766	-0.525269994834487	0.59939551287	0.741936099812
Ppp1r12c	Ppp1r12c	3421.13587944	0.0879647388521	0.167475286937	0.525240114294	0.599416282039	0.741936099812
Trappc6a	Trappc6a	942.102417481	-0.0926079542700775	0.176329503694	-0.525198292571221	0.599445351755	0.741936099812
Bmp8b	Bmp8b	2.30833544288	1.02684949057	1.95484123651	0.525285364046	0.599384830266	0.741936099812
Exoc6b	Exoc6b	950.054123652	-0.0943173927303338	0.179533088318	-0.525348244236462	0.599341125334	0.741936099812
Dnajc19	Dnajc19	1139.89728917	0.0774974931926	0.147697351852	0.524704689834	0.599788496592	0.742245557342
Zp1	Zp1	2.49504105079	0.893413825992	1.70287925313	0.52464895814	0.599827245972	0.742245557342
Tmem234	Tmem234	1824.29392114	0.0922492268477	0.175826034448	0.524661931535	0.599818225671	0.742245557342
Usp35	Usp35	35.0093734498	-0.305820371324692	0.583122305317	-0.524453221110458	0.599963347862	0.742359572946
Cox7b	Cox7b	3657.87821925	-0.0803265694403097	0.153335456075	-0.523861678809163	0.600374750059	0.74281418739
Vezf1	Vezf1	4821.47663141	-0.0872554166398062	0.166650914102	-0.523581986393438	0.600569313221	0.742994398671
Dmrt2	Dmrt2	1.84364805984	1.38781029823	2.6508919217	0.523525794042	0.60060840589	0.742994398671
Olfml2b	Olfml2b	11.9694381148	-0.431612095205634	0.824891300578	-0.523235115830565	0.600810647272	0.743190139172
Il18bp	Il18bp	87.4050519305	0.167735359595	0.320614499214	0.52316835329	0.600857102118	0.743193160442
Ube2r2	Ube2r2	3534.38165841	-0.0814375375649046	0.155736079425	-0.522920172806278	0.601029805787	0.743352325535
Nt5c2	Nt5c2	2653.14756136	-0.0590753756907803	0.112994790828	-0.522815036499615	0.60110297473	0.743388372
1190007I07Rik	1190007I07Rik	571.26325561	0.0974352906458	0.186406696639	0.522702737629	0.601181132855	0.743430582892
Imp3	Imp3	2120.95073412	-0.0602917382563146	0.115395301224	-0.522480011029816	0.601336160396	0.743567838638
Aloxe3	Aloxe3	2.8619988328	-0.96910784479939	1.85582865585	-0.522196831990328	0.601533291552	0.743702676904
Rbm6	Rbm6	3606.69941211	-0.0680976403541528	0.130397058179	-0.522232949924482	0.601508146932	0.743702676904
Mir301b	Mir301b	3.45967541318	-0.764835576314238	1.46519349641	-0.522003119853557	0.60166815836	0.743772232503
Akr7a5	Akr7a5	843.953465547	-0.0900666872054036	0.172546878412	-0.521983869162666	0.601681561875	0.743772232503
Cd53	Cd53	1605.25063285	-0.373777350299687	0.716149763579	-0.521926235696688	0.601721690644	0.743772232503
4933439C10Rik	4933439C10Rik	957.287338797	0.113512927549	0.217644343118	0.521552391037	0.60198201882	0.744039552759
1110008F13Rik	1110008F13Rik	4233.34348759	-0.0558445786102009	0.107143370364	-0.521213570380331	0.602218001749	0.744276745776
Epha6	Epha6	2.10197235129	1.06631201299	2.04766574615	0.520745153351	0.602544315022	0.744625534504
Gtpbp8	Gtpbp8	557.280727697	0.0872986511869	0.167750963318	0.52040625854	0.60278044889	0.74486283644
Atg9a	Atg9a	1288.26807897	-0.0699571028616135	0.134459376682	-0.520284301386309	0.602865435934	0.74491334342
Klhl11	Klhl11	453.014212063	0.103948146891	0.199819138881	0.520211164319	0.602916404807	0.744921812509
Irs1	Irs1	4.23693776593	0.881877826102	1.6955540282	0.520111899377	0.602985585173	0.744952779575
2610027K06Rik	2610027K06Rik	74.1399591036	0.215414772948	0.414400726606	0.519822382341	0.603187377659	0.745093054802
Cpt1b	Cpt1b	138.013096027	-0.140992178149174	0.271228066368	-0.519828865933061	0.603182858283	0.745093054802
Gm6623	Gm6623	2.63752749372	-0.950809442418193	1.82997111974	-0.519576201046563	0.603358989159	0.745250522342
Tctn3	Tctn3	499.34678217	0.11311072909	0.217820508629	0.519284110583	0.603562632139	0.745447528255
Rnf166	Rnf166	1591.08575187	-0.095756686354895	0.184494161442	-0.519022854742854	0.603744803654	0.74556346018
AY074887	AY074887	665.578259357	0.0809615139556	0.155981170948	0.519046712264	0.603728166979	0.74556346018
Pafah2	Pafah2	2029.81880226	-0.0824193750549785	0.15890361689	-0.518675261571191	0.603987215766	0.745808272426
Ddx23	Ddx23	4501.7082888	0.0773827955164	0.149302750674	0.518294506744	0.604252805038	0.745972573905
Paqr5	Paqr5	179.95664222	-0.196896468470895	0.379851787195	-0.518350775508662	0.604213552385	0.745972573905
Gopc	Gopc	1151.43836687	-0.0746382384597526	0.1439867881	-0.518368660381196	0.604201076276	0.745972573905
Ppp1r3f	Ppp1r3f	83.6149801601	0.175893286427	0.33946235286	0.518152557846	0.604351832574	0.745993523393
D3Ertd751e	D3Ertd751e	518.123727196	-0.106081735251438	0.204734265967	-0.518143529859701	0.604358130997	0.745993523393
Fam178b	Fam178b	5.03635513553	0.617442225745	1.19216359237	0.517917364444	0.604515926125	0.746127535395
Gm3219	Gm3219	32.3432467787	-0.239416875151598	0.462318770838	-0.517861030642313	0.604555232974	0.746127535395
Eef1e1	Eef1e1	1604.58542441	0.0828114272251	0.159930006069	0.517797937114	0.604599257776	0.746127535395
1110065P20Rik	1110065P20Rik	242.051514296	-0.124328915356686	0.240160333137	-0.517691301194206	0.604673668444	0.746164832311
Dhfr	Dhfr	2081.26202002	0.0661083899452	0.127783683182	0.517346098494	0.604914579457	0.746407569507
Aph1c	Aph1c	255.485652365	-0.15340604885483	0.296854682452	-0.516771531403707	0.605315655322	0.746847885121
Cox7a2	Cox7a2	2327.19492512	-0.0832635562754698	0.161231627118	-0.516421980997164	0.605559716839	0.747039843553
Sp6	Sp6	10.3682799211	0.423276241428	0.819534537164	0.516483713906	0.605516610761	0.747039843553
Golm1	Golm1	1221.82110131	0.0974159772922	0.188729385311	0.516167512186	0.605737418626	0.747131089347
Oasl2	Oasl2	802.119411993	-0.136505951366758	0.26448184104	-0.516125987440062	0.605766418586	0.747131089347
Bet1l	Bet1l	509.394122389	-0.0885846605962033	0.171618299921	-0.516172579711977	0.605733879621	0.747131089347
Smpd1	Smpd1	702.692012989	-0.0782557740226991	0.151648394102	-0.516034307424534	0.605830448073	0.747155488327
Cc2d2a	Cc2d2a	521.847647108	-0.124077499175734	0.240504580727	-0.51590493121045	0.605920809806	0.747212356269
Nek8	Nek8	420.924882428	0.0997760905539	0.193528590213	0.515562534943	0.606159982712	0.747452714187
Kcnn1	Kcnn1	24.1277698564	0.381167413847	0.739765235278	0.51525456411	0.606375144606	0.747663431312
Mir221	Mir221	9.22824937814	-0.669414456936191	1.29951468531	-0.515126504151259	0.606464622946	0.747664570567
Narfl	Narfl	1136.32680945	0.0746186370244	0.144839338145	0.5151821182	0.606425763449	0.747664570567
Tmem184c	Tmem184c	410.644132416	0.104827668367	0.203544298545	0.515011568077	0.606544936362	0.747708993679
Hist1h3g	Hist1h3g	10.3936492455	0.427525147324	0.830450525574	0.514811098504	0.606685029054	0.747717933041
D730005E14Rik	D730005E14Rik	913.966516826	-0.0721115199140508	0.140044840245	-0.514917363524003	0.606610766843	0.747717933041
Gm19434	Gm19434	8.82377471394	0.463504342165	0.900310122497	0.514827425109	0.606673619111	0.747717933041
Rrp7a	Rrp7a	3246.72385485	-0.0796404960904032	0.154746806093	-0.514650338196622	0.606797382455	0.747801824561
Pcdha10	Pcdha10	2.82019315319	-0.840258515821872	1.63323191593	-0.514475934266267	0.606919281729	0.74784289195
Ube2k	Ube2k	3597.36959693	-0.0645642691298271	0.125484323374	-0.514520598222929	0.606888062905	0.74784289195
BC031181	BC031181	1194.99194231	-0.0726351477676511	0.141351771699	-0.513860893957772	0.607349250193	0.74826349327
Gm16973	Gm16973	565.161349901	0.090192740927	0.175515083982	0.513874584912	0.607339677505	0.74826349327
Mtf2	Mtf2	6588.43920244	-0.0701815487594095	0.136659415958	-0.51355077341243	0.607566103881	0.748476050933
Snord1b	Snord1b	23.8271995238	0.288119281438	0.561245534812	0.513356924139	0.607701671715	0.748588446789
Smc6	Smc6	4680.76237307	-0.070617819021259	0.137632330568	-0.51309033807529	0.607888129812	0.748666286205
Nek11	Nek11	4.01555918124	0.795851293518	1.55113600113	0.513076411701	0.607897871027	0.748666286205
Mir328	Mir328	15.8421369374	-0.391473937647092	0.762859505737	-0.513166493571941	0.607834861825	0.748666286205
Kctd4	Kctd4	5.12960813653	0.710400263112	1.38591204444	0.51258683115	0.608240366866	0.748924225967
Recql	Recql	1937.15576451	-0.0586381844481803	0.114372731537	-0.512693748415648	0.608165563422	0.748924225967
1810037I17Rik	1810037I17Rik	1430.24992851	-0.0849645112900713	0.165755967989	-0.512587946731517	0.608239586341	0.748924225967
Fam26f	Fam26f	127.010846637	-0.181518153345966	0.354218363189	-0.512447044562477	0.60833817314	0.748990039493
Zfp207	Zfp207	9263.85953817	0.0636777490403	0.124279221591	0.512376471508	0.608387554556	0.748996226759
Lrrc45	Lrrc45	1960.72708975	0.0929072416368	0.181554657817	0.511731523464	0.608838920649	0.749497267193
Ubxn6	Ubxn6	1527.1838108	-0.0844849971407985	0.165188821926	-0.5114450006724	0.609039491079	0.749634874726
Ampd2	Ampd2	6440.63509957	-0.0701066194799762	0.137071251033	-0.511461148503412	0.609028186563	0.749634874726
Tmem183a	Tmem183a	2543.47892604	-0.058436024806994	0.114328871095	-0.511122206030858	0.60926548758	0.749858383621
Taf1d	Taf1d	3381.03918528	0.116951117709	0.228931520522	0.510856335739	0.609451657945	0.750032847173
Ptar1	Ptar1	347.903669194	0.103698224571	0.203014428528	0.510792387136	0.609496440451	0.750033296418
Clgn	Clgn	3.30670957518	0.865730524854	1.6953713408	0.51064360003	0.609600640091	0.750106857726
Kctd6	Kctd6	216.322902173	0.122165659464	0.23938979683	0.510321079186	0.609826537353	0.750330144982
Zfp85os	Zfp85os	33.5583537394	-0.392673493882118	0.769681739147	-0.510176445548885	0.609927852472	0.750400125088
Med31	Med31	253.809044516	0.0994485947719	0.19502209636	0.509935010587	0.610096993076	0.750553535268
Marc2	Marc2	2460.56368543	0.0775566572213	0.152126771542	0.509815967534	0.610180398001	0.75060145703
Pcnxl4	Pcnxl4	501.594731383	0.0965575660966	0.189556080077	0.509387860614	0.610480383629	0.750915774909
Mir7054	Mir7054	3.4051251735	-0.864108981790925	1.69752029647	-0.509041914602128	0.610722844773	0.751159294693
Gdpd4	Gdpd4	1.81794813934	1.35753517952	2.66739342316	0.508936989847	0.61079639121	0.751195037288
Lsm12	Lsm12	1353.85965948	0.107230193217	0.210810084192	0.508657797979	0.610992108358	0.751381016804
Taf1c	Taf1c	1078.01936966	-0.101206654455832	0.199174734856	-0.508129982093156	0.61136219013	0.751781382358
Toe1	Toe1	1005.13100664	-0.0694964558307222	0.136860351127	-0.507791009289769	0.611599915616	0.752018945248
Slc25a26	Slc25a26	344.12661094	0.100567054129	0.198092181243	0.507678059266	0.611679137845	0.752061593247
Ints2	Ints2	2956.37602961	-0.0617780467126126	0.121791785755	-0.507243130802268	0.611984235553	0.75238192949
1700049G17Rik	1700049G17Rik	137.878555107	0.144073755958	0.284269426734	0.506821143635	0.612280319421	0.752691138159
Rdh1	Rdh1	4.86484563529	0.72447788327	1.43084266894	0.506329521055	0.612625342277	0.753060459321
Ccdc19	Ccdc19	19.6819806397	0.331000392184	0.654032161264	0.506091919921	0.612792122574	0.753210640689
Mir5128	Mir5128	242.935941951	-0.104029727560212	0.205623235017	-0.505923990310557	0.612910010162	0.75324588294
Pycr2	Pycr2	1896.16763387	0.0723725689298	0.143042964867	0.505949866161	0.612891844508	0.75324588294
Atg2a	Atg2a	1928.46330708	0.0924094606916	0.182677796188	0.505860387084	0.612954662622	0.753245937925
Cilp	Cilp	2.04102946429	1.01149175621	2.00016582223	0.505703949626	0.613064495195	0.753326085422
2700049A03Rik	2700049A03Rik	1524.54473658	0.0698930888182	0.138258682785	0.505524046737	0.613190813265	0.753426476955
Odf2	Odf2	4508.18036087	0.0619836790314	0.122655676092	0.505347008849	0.613315130901	0.753524396129
Map3k15	Map3k15	2612.71951859	-0.100398865566562	0.198701200926	-0.505275585143195	0.613365288435	0.753531193926
Arnt2	Arnt2	16.439239224	0.394007460608	0.779899304514	0.505202990088	0.613416270407	0.753539003499
Cebpzos	Cebpzos	1122.00585119	-0.0742757967227325	0.147057442602	-0.505080160571101	0.613502535238	0.753590151308
Kbtbd13	Kbtbd13	42.0127535156	0.256962915397	0.509105102174	0.504734512186	0.613745317491	0.753778706172
Gm19557	Gm19557	76.9346545078	0.193223980187	0.382820064583	0.504738382501	0.613742598761	0.753778706172
Dctn3	Dctn3	993.706196953	-0.0653666174917128	0.129571404145	-0.504483361302379	0.613921751593	0.753830911679
Zkscan14	Zkscan14	303.576927263	-0.118990912178334	0.235828990938	-0.504564395179957	0.613864822655	0.753830911679
Serinc4	Serinc4	1197.93417186	0.0810293532719	0.160610323359	0.504508997785	0.613903740878	0.753830911679
Ltb4r2	Ltb4r2	11.4329314509	0.403670388962	0.800718405014	0.50413526957	0.614166323838	0.754076386557
Zfp952	Zfp952	449.232557165	-0.105478973748193	0.209444885854	-0.503612075884688	0.614534004954	0.75442671333
Pcdha9	Pcdha9	4.47512170073	0.668268258695	1.32705247265	0.50357334956	0.614561224231	0.75442671333
Frzb	Frzb	2.21605765667	1.15769305861	2.29913198939	0.503534840084	0.61458829162	0.75442671333
Srrt	Srrt	8942.25145105	-0.0658123244898172	0.130716175033	-0.503474986728816	0.614630362151	0.75442671333
Psmb3	Psmb3	3036.35017125	-0.0587887368018354	0.116825636307	-0.503217775310734	0.614811168804	0.754484113112
Bzw1	Bzw1	12462.0120247	0.0754637156128	0.149952008797	0.503252448689	0.614786793803	0.754484113112
Chic1	Chic1	113.991088848	0.160641369992	0.319208379537	0.503249226178	0.614789059174	0.754484113112
Gm5893	Gm5893	2.41222601831	0.93447672852	1.8575740323	0.50306298014	0.614919993282	0.754562141158
Nelfe	Nelfe	1756.38862843	-0.0688614729812088	0.136918779537	-0.502936654958202	0.615008808999	0.754562141158
March5	March5	2712.21892257	0.0684119096411	0.136008010597	0.502999119984	0.614964890873	0.754562141158
Stpg1	Stpg1	2.72169441595	0.847247740892	1.68713185061	0.502182292738	0.615539297492	0.755158135531
Card9	Card9	436.121784529	0.181535864767	0.361544802514	0.502111670544	0.615588971277	0.755164211331
Supt5	Supt5	6152.97486119	-0.0689907179635325	0.137433860371	-0.501992142093243	0.615673048442	0.755212486996
Prkcq	Prkcq	1708.82933987	-0.0947969077264055	0.188979658729	-0.501624928122618	0.615931380924	0.755474489596
Letmd1	Letmd1	1697.83770971	-0.0735945097567479	0.146782311695	-0.501385411546399	0.616099904819	0.755626306855
Rapgef6	Rapgef6	3041.67962556	-0.0575350370384791	0.114790758886	-0.501216627510735	0.616218673447	0.755662201875
Cfl2	Cfl2	927.28898837	0.0890121595435	0.177590733946	0.501220742578	0.616215777669	0.755662201875
Acoxl	Acoxl	3.89663532362	-0.797291394979566	1.59180406549	-0.500872822393798	0.616460630613	0.755904016305
Phb2	Phb2	8494.00571677	0.0652714517965	0.130381974153	0.500617146047	0.616640593069	0.756014888155
Rsrc2	Rsrc2	3491.20622975	0.0768223599997	0.153449532542	0.500635998865	0.616627322383	0.756014888155
AW146154	AW146154	384.20601157	-0.117873197028632	0.235519456302	-0.500481781333079	0.616735881316	0.756076818056
1110054M08Rik	1110054M08Rik	37.6606063247	-0.234588394921369	0.469671122232	-0.499473746238787	0.617445677595	0.7568920299
Rps29	Rps29	18155.1111506	0.0921636817471	0.184605991031	0.499245345357	0.617606553132	0.757034281083
Mir6915	Mir6915	11.9076339962	-0.401576512723011	0.804496732667	-0.49916487714237	0.617663235775	0.75704880593
Mir23a	Mir23a	2.74348190811	-0.821490979459465	1.64640821989	-0.498959474044113	0.617807934164	0.757125645401
Pla2g16	Pla2g16	1137.59498854	0.11736652119	0.235227684386	0.49894858888	0.617815602747	0.757125645401
Thap3	Thap3	543.308468777	0.0917829885901	0.184013396375	0.498784275483	0.617931366366	0.757212558234
Lyrm4	Lyrm4	542.874601136	-0.0940703118060476	0.188625878102	-0.498713711780693	0.617981083482	0.757218530997
Gm11744	Gm11744	2.1353811699	1.13418807368	2.27452070353	0.49864926352	0.618026493365	0.757219225581
Tm9sf1	Tm9sf1	2101.49581643	0.0696305407845	0.139719306937	0.498360193099	0.618230188715	0.757249018326
Vgf	Vgf	4.13062123301	-0.755132842820849	1.51520883662	-0.498368821888792	0.618224107957	0.757249018326
Camkmt	Camkmt	203.027777724	0.128143095624	0.257119185055	0.498380140701	0.618216131565	0.757249018326
Pelo	Pelo	745.920297334	0.0839993958868	0.168526582992	0.498434100991	0.618178106245	0.757249018326
Mkrn3	Mkrn3	97.9676013913	0.141456409725	0.284059824712	0.497981049829	0.618497398967	0.757482000178
Cdk14	Cdk14	475.425407126	-0.112360723832103	0.225640704506	-0.497963007508612	0.618510115981	0.757482000178
Lrrc69	Lrrc69	1.82113456771	1.35439768444	2.72105428104	0.497747396616	0.618662096767	0.75750331129
Hist1h2bc	Hist1h2bc	427.197361053	-0.111153728005546	0.223258752517	-0.497869520243291	0.618576011706	0.75750331129
Zfp251	Zfp251	718.03632197	-0.0884918795130589	0.177779161238	-0.497762948688308	0.618651133805	0.75750331129
Rab5c	Rab5c	4851.15080183	-0.060585424501974	0.121806848449	-0.497389311629301	0.618914541377	0.757651585686
Gm1141	Gm1141	6.80227540235	-0.718561743336225	1.44486492366	-0.497321051654901	0.618962668752	0.757651585686
Slc35e3	Slc35e3	662.405368441	-0.0698032128520567	0.140338954838	-0.497390143260693	0.618913955037	0.757651585686
Gm16740	Gm16740	353.333409029	-0.0901714549863618	0.181297492502	-0.497367358710439	0.618930019323	0.757651585686
Ctps	Ctps	3109.0859449	-0.070684496933939	0.142223779262	-0.496994927997509	0.619192628029	0.757756944739
1700007J10Rik	1700007J10Rik	334.834207253	0.132120209759	0.265885111799	0.496907137317	0.61925453816	0.757756944739
Zfp599	Zfp599	386.526782561	0.0998965796389	0.201110040866	0.496725967579	0.619382307892	0.757756944739
Nr1h2	Nr1h2	2282.84726732	-0.0944526035630513	0.190019502711	-0.497067944159894	0.61914113897	0.757756944739
Gareml	Gareml	4.10231931591	0.902127088219	1.8158173305	0.496815991931	0.619318816892	0.757756944739
Ihh	Ihh	4.97373464609	0.696006404029	1.40158519061	0.496585158498	0.619481621262	0.757756944739
9330151L19Rik	9330151L19Rik	342.973733211	-0.122781699929194	0.247326630888	-0.496435420189976	0.619587240082	0.757756944739
Mpp1	Mpp1	1443.28417547	-0.0880176147811286	0.177221682796	-0.49665262959181	0.619434032685	0.757756944739
Bspry	Bspry	31.4856706642	-0.318266059088963	0.641031077747	-0.496490841298378	0.619548147553	0.757756944739
Flcn	Flcn	2412.85015548	-0.079247979319439	0.159474380019	-0.496932355591623	0.619236753915	0.757756944739
Tapt1	Tapt1	2499.79868778	0.0735167939423	0.148055665715	0.496548332596	0.619507595906	0.757756944739
Gm10532	Gm10532	78.3837882008	0.178479358673	0.359231942365	0.496835992641	0.619304711483	0.757756944739
Gm14164	Gm14164	4.69105932065	0.702507363386	1.4161717929	0.496060835914	0.619851489746	0.75802522131
Enpp2	Enpp2	6.64465227588	0.487625099312	0.984210906384	0.495447770543	0.620284081323	0.758119474114
Depdc1a	Depdc1a	804.45420827	-0.105813626611162	0.213504840926	-0.495602938800879	0.620174578972	0.758119474114
Mndal	Mndal	2281.0506769	-0.0982957039796186	0.198399783643	-0.495442596633951	0.620287732699	0.758119474114
Ly6g5b	Ly6g5b	18.065761871	-0.313466331474937	0.632491309961	-0.495605752265835	0.620172593585	0.758119474114
Opn1sw	Opn1sw	2.12050806803	1.25646911851	2.53452553445	0.495741353334	0.620076906842	0.758119474114
Slc44a2	Slc44a2	4365.98060087	-0.0582044714045418	0.117467710776	-0.495493365964434	0.620251903727	0.758119474114
Hddc2	Hddc2	851.181869011	0.104549328859	0.210928388351	0.495662673365	0.620132426492	0.758119474114
Ccdc108	Ccdc108	1.72407671634	-1.04267376985553	2.10352364279	-0.495679605709026	0.620120478187	0.758119474114
Zc3h10	Zc3h10	812.425184211	0.0982469961252	0.198331275539	0.495368145333	0.620340276159	0.758128819804
Hmha1	Hmha1	7591.17495169	0.0946941762048	0.191209065084	0.495238947814	0.620431460961	0.758162782526
Anp32b	Anp32b	19818.1705087	0.0521727745378	0.10535699712	0.495199900944	0.620459020541	0.758162782526
Hsf1	Hsf1	2030.75918745	0.0814830296761	0.164566326143	0.495137927581	0.620502762911	0.758162782526
Kctd12	Kctd12	4178.66219675	0.0694009518972	0.140265412354	0.494783073977	0.620753253416	0.758413966947
Meis3	Meis3	5.65089073337	0.666082456118	1.34641447774	0.494708328774	0.620806021526	0.758423562399
Gm11149	Gm11149	13.2247064478	0.683489659337	1.38196981944	0.494576400816	0.620899163889	0.758482477135
Ppp2r1a	Ppp2r1a	7272.75501343	-0.0633401341550184	0.128113128617	-0.494407831880533	0.621018183967	0.758572992945
Fbp1	Fbp1	133.716680353	0.457188914615	0.924981210536	0.49426832611	0.621116691157	0.758633028566
Zfp449	Zfp449	214.766111917	-0.128941434566427	0.260903622072	-0.494210979297832	0.621157186602	0.758633028566
Papd5	Papd5	2260.78877345	-0.0587898251666604	0.11899476428	-0.494053881465023	0.621268127096	0.758713646788
Mast4	Mast4	1348.17755258	0.0635910269696	0.128751573359	0.493904853437	0.621373376755	0.758753512567
Syvn1	Syvn1	1338.84663273	-0.0802867220369529	0.162563082099	-0.493880412453895	0.621390638712	0.758753512567
Ddx43	Ddx43	18.8566257179	0.340823511608	0.690294297103	0.493736530982	0.621492262241	0.758762191129
Nudt13	Nudt13	540.275107467	-0.0969170027952404	0.196330243113	-0.493642758539874	0.621558497632	0.758762191129
Lhb	Lhb	3.21546009925	-0.764735209784122	1.54918717907	-0.493636417932119	0.621562976379	0.758762191129
Nck1	Nck1	1028.28468599	0.0844520411349	0.171088582387	0.493615879894	0.621577483707	0.758762191129
Prm1	Prm1	2.12387181906	1.25311252217	2.54004266912	0.493343099074	0.621770180177	0.758942551863
Fbxl15	Fbxl15	206.64467513	0.130155406383	0.26394680137	0.493112269999	0.621933261563	0.759086740495
Ppid	Ppid	5411.84873146	-0.0691768429279379	0.140316300404	-0.493006462746476	0.622008020887	0.759123116558
Tpt1	Tpt1	43108.5361328	-0.0664016451778441	0.134706988408	-0.492933929878145	0.622059272068	0.759130799171
Blvra	Blvra	837.414065651	0.0634263760351	0.128705752514	0.492801407834	0.622152915883	0.759147541427
Rgs18	Rgs18	2942.95468669	-0.0860065832428172	0.17453085398	-0.492787271027574	0.62216290571	0.759147541427
Exo1	Exo1	2371.18539705	-0.0659304800267961	0.133831409194	-0.492638315802569	0.622268169707	0.75922112093
Repin1	Repin1	2543.33417297	-0.0747938042941857	0.151891447947	-0.492416164997436	0.622425174064	0.759357812965
Rnf157	Rnf157	773.030541584	0.111010088483	0.225550809844	0.492173309241	0.622596831229	0.759489823668
Larp7	Larp7	3551.90532977	0.0612261313282	0.124409013523	0.492135815519	0.622623334658	0.759489823668
4930525G20Rik	4930525G20Rik	18.3276291718	-0.460815234121154	0.936834565822	-0.491885388234772	0.622800368343	0.759650897128
Ctns	Ctns	498.391494173	-0.0961165670915692	0.19551957917	-0.491595611546914	0.623005246382	0.759845907577
Fam189b	Fam189b	672.228218829	0.0844918153502	0.171955134971	0.491359652415	0.623172095869	0.759994511834
Mroh2a	Mroh2a	583.614115431	0.101090471305	0.205864590743	0.491053225518	0.623388802819	0.760203894302
C2cd5	C2cd5	3541.28465403	-0.0534086570692929	0.108828122782	-0.490761539427472	0.623595115278	0.760400571677
Ccdc77	Ccdc77	1273.52942999	0.0601918900835	0.122681049148	0.49063722964	0.623683049797	0.760452883159
St18	St18	13.9638720725	0.419600419611	0.855762920989	0.49032320672	0.623905207877	0.760561012534
Camk2g	Camk2g	2781.50408124	-0.0547092439736174	0.111578450519	-0.49032087933571	0.623906854532	0.760561012534
2310010J17Rik	2310010J17Rik	52.9690727941	0.195956436713	0.399585118967	0.490399735654	0.623851063704	0.760561012534
Fbxl16	Fbxl16	1.96188328186	0.913005345738	1.86253840608	0.490194104323	0.623996552346	0.760615446684
Pkp1	Pkp1	3.81085855092	0.745610779842	1.5217250737	0.489977324241	0.624149944852	0.76074750749
Tpx2	Tpx2	7936.04608219	-0.0614471924851696	0.125448267097	-0.489820974869065	0.624260587003	0.760827446563
Fabp5	Fabp5	2693.87660135	-0.0671891517227517	0.137214308871	-0.489665781035662	0.624370419805	0.760895074473
Gtf2e1	Gtf2e1	1488.94183501	-0.0751221874737011	0.153431067642	-0.489615230008056	0.624406197262	0.760895074473
Fmnl2	Fmnl2	1309.24571809	-0.137270734141902	0.280632598336	-0.48914750088075	0.624737274244	0.761243585862
Uqcc1	Uqcc1	1491.50667651	0.0601854529941	0.123080232766	0.488993655939	0.624846188274	0.761266431111
Psmf1	Psmf1	1239.92451478	0.0626812713242	0.128171404639	0.489042555949	0.624811568781	0.761266431111
Ppil1	Ppil1	2747.4624029	0.0668653046381	0.136768810496	0.488892931038	0.624917500581	0.761298385023
Nudt16l1	Nudt16l1	1853.9414835	-0.058818416071436	0.120417378299	-0.488454547859577	0.62522791275	0.761346977335
Rab4b	Rab4b	933.521485384	-0.0836055692125201	0.171150965356	-0.488490199507058	0.625202665901	0.761346977335
Iqcg	Iqcg	619.422390758	-0.0994777388939554	0.203616409307	-0.488554626971059	0.625157042463	0.761346977335
Nckap5	Nckap5	17.7351566077	0.522160686349	1.0687863336	0.488554793351	0.625156924645	0.761346977335
Arhgap10	Arhgap10	849.786143317	0.0904892290895	0.18514283238	0.488753617551	0.625016139041	0.761346977335
Med26	Med26	767.540777509	0.082149547401	0.168123036678	0.48862754935	0.625105405198	0.761346977335
Tex30	Tex30	1326.92131252	-0.0885759772216442	0.181384120773	-0.488333691197166	0.625313501126	0.761396292184
Rpl13a	Rpl13a	50590.0994662	0.0609029533663	0.124791330574	0.488038336367	0.62552268702	0.76152619874
Klf12	Klf12	266.585371002	-0.106441271965903	0.21812092143	-0.4879920333545	0.625555483994	0.76152619874
Hnrnpk	Hnrnpk	29890.7856729	0.056220186849	0.115199937775	0.488022718892	0.62553374898	0.76152619874
Ceacam2	Ceacam2	12.621729874	0.407035379077	0.834388785386	0.487824604317	0.625674082156	0.761615668345
Snora19	Snora19	7.26233670433	0.535591199518	1.09856336167	0.487537831868	0.625877239586	0.76169823911
Mir3084	Mir3084	7.26233670433	0.535591199518	1.09856336167	0.487537831868	0.625877239586	0.76169823911
Mir3084-2	Mir3084-2	7.26233670433	0.535591199518	1.09856336167	0.487537831868	0.625877239586	0.76169823911
Shpk	Shpk	137.280272301	-0.136074704642357	0.279221385128	-0.48733625678481	0.62602005788	0.76181714452
Hist1h1b	Hist1h1b	14.4508816959	0.421166846392	0.864581732268	0.487133640086	0.626163628309	0.761936948016
Ccdc160	Ccdc160	3.53346014088	-0.68991651557441	1.4165428407	-0.487042464054453	0.626228238574	0.761942075907
